path,area,name_pattern,size_bytes,mutability,referenced_by
.claude/skills/vue-debug-guides/reference/definemodel-object-mutation-no-emit.md,.claude,definemodel-object-mutation-no-emit.md,4103,unknown,1
.claude/skills/vue-debug-guides/reference/dom-update-timing-nexttick.md,.claude,dom-update-timing-nexttick.md,2791,unknown,1
.claude/skills/vue-debug-guides/reference/dynamic-argument-constraints.md,.claude,dynamic-argument-constraints.md,4333,unknown,1
.claude/skills/vue-debug-guides/reference/dynamic-component-registration-vite.md,.claude,dynamic-component-registration-vite.md,4256,unknown,1
.claude/skills/vue-debug-guides/reference/event-modifier-order-matters.md,.claude,event-modifier-order-matters.md,2815,unknown,1
.claude/skills/vue-debug-guides/reference/exact-modifier-for-precise-shortcuts.md,.claude,exact-modifier-for-precise-shortcuts.md,4368,unknown,1
.claude/skills/vue-debug-guides/reference/fallthrough-attrs-overwrite-vue3.md,.claude,fallthrough-attrs-overwrite-vueN.md,3912,unknown,1
.claude/skills/vue-debug-guides/reference/in-dom-template-parsing-caveats.md,.claude,in-dom-template-parsing-caveats.md,4530,unknown,1
.claude/skills/vue-debug-guides/reference/inheritattrs-false-for-wrapper-components.md,.claude,inheritattrs-false-for-wrapper-components.md,4515,unknown,1
.claude/skills/vue-debug-guides/reference/keepalive-router-nested-double-mount.md,.claude,keepalive-router-nested-double-mount.md,5111,unknown,1
.claude/skills/vue-debug-guides/reference/keepalive-transition-memory-leak.md,.claude,keepalive-transition-memory-leak.md,3574,unknown,1
.claude/skills/vue-debug-guides/reference/keyup-modifier-timing.md,.claude,keyup-modifier-timing.md,4297,unknown,1
.claude/skills/vue-debug-guides/reference/lifecycle-dom-access-timing.md,.claude,lifecycle-dom-access-timing.md,5186,unknown,1
.claude/skills/vue-debug-guides/reference/lifecycle-hooks-synchronous-registration.md,.claude,lifecycle-hooks-synchronous-registration.md,3919,unknown,1
.claude/skills/vue-debug-guides/reference/lifecycle-ssr-awareness.md,.claude,lifecycle-ssr-awareness.md,5114,unknown,1
.claude/skills/vue-debug-guides/reference/local-components-not-in-descendants.md,.claude,local-components-not-in-descendants.md,3772,unknown,1
.claude/skills/vue-debug-guides/reference/mount-return-value.md,.claude,mount-return-value.md,2691,unknown,1
.claude/skills/vue-debug-guides/reference/multi-root-component-class-attrs.md,.claude,multi-root-component-class-attrs.md,2437,unknown,1
.claude/skills/vue-debug-guides/reference/native-event-collision-with-emits.md,.claude,native-event-collision-with-emits.md,4556,unknown,1
.claude/skills/vue-debug-guides/reference/no-passive-with-prevent.md,.claude,no-passive-with-prevent.md,3807,unknown,1
.claude/skills/vue-debug-guides/reference/no-v-if-with-v-for.md,.claude,no-v-if-with-v-for.md,3929,unknown,1
.claude/skills/vue-debug-guides/reference/perf-computed-object-stability.md,.claude,perf-computed-object-stability.md,4772,unknown,1
.claude/skills/vue-debug-guides/reference/perf-props-stability-update-optimization.md,.claude,perf-props-stability-update-optimization.md,3820,unknown,1
.claude/skills/vue-debug-guides/reference/plugin-global-properties-sparingly.md,.claude,plugin-global-properties-sparingly.md,3471,unknown,1
.claude/skills/vue-debug-guides/reference/plugin-install-before-mount.md,.claude,plugin-install-before-mount.md,3215,unknown,1
.claude/skills/vue-debug-guides/reference/plugin-prefer-provide-inject-over-global-properties.md,.claude,plugin-prefer-provide-inject-over-global-properties.md,3435,unknown,1
.claude/skills/vue-debug-guides/reference/plugin-typescript-type-augmentation.md,.claude,plugin-typescript-type-augmentation.md,4179,unknown,1
.claude/skills/vue-debug-guides/reference/prop-defineprops-scope-limitation.md,.claude,prop-defineprops-scope-limitation.md,3717,unknown,1
.claude/skills/vue-debug-guides/reference/provide-inject-debugging-challenges.md,.claude,provide-inject-debugging-challenges.md,5651,unknown,1
.claude/skills/vue-debug-guides/reference/provide-inject-default-value-factory.md,.claude,provide-inject-default-value-factory.md,5690,unknown,1
.claude/skills/vue-debug-guides/reference/provide-inject-reactivity-not-automatic.md,.claude,provide-inject-reactivity-not-automatic.md,5133,unknown,1
.claude/skills/vue-debug-guides/reference/provide-inject-synchronous-setup.md,.claude,provide-inject-synchronous-setup.md,5171,unknown,1
.claude/skills/vue-debug-guides/reference/reactive-destructuring.md,.claude,reactive-destructuring.md,2672,unknown,1
.claude/skills/vue-debug-guides/reference/reactivity-debugging-hooks.md,.claude,reactivity-debugging-hooks.md,4323,unknown,1
.claude/skills/vue-debug-guides/reference/reactivity-markraw-for-non-reactive.md,.claude,reactivity-markraw-for-non-reactive.md,4670,unknown,1
.claude/skills/vue-debug-guides/reference/reactivity-proxy-identity-hazard.md,.claude,reactivity-proxy-identity-hazard.md,3044,unknown,1
.claude/skills/vue-debug-guides/reference/reactivity-same-tick-batching.md,.claude,reactivity-same-tick-batching.md,4529,unknown,1
.claude/skills/vue-debug-guides/reference/ref-value-access.md,.claude,ref-value-access.md,2099,unknown,1
.claude/skills/vue-debug-guides/reference/refs-in-collections-need-value.md,.claude,refs-in-collections-need-value.md,3029,unknown,1
.claude/skills/vue-debug-guides/reference/render-function-avoid-internal-vnode-properties.md,.claude,render-function-avoid-internal-vnode-properties.md,4370,unknown,1
.claude/skills/vue-debug-guides/reference/render-function-vnodes-must-be-unique.md,.claude,render-function-vnodes-must-be-unique.md,3525,unknown,1
.claude/skills/vue-debug-guides/reference/rendering-render-function-h-import-vue3.md,.claude,rendering-render-function-h-import-vueN.md,3348,unknown,1
.claude/skills/vue-debug-guides/reference/rendering-render-function-return-from-setup.md,.claude,rendering-render-function-return-from-setup.md,3640,unknown,1
.claude/skills/vue-debug-guides/reference/rendering-render-function-slots-as-functions.md,.claude,rendering-render-function-slots-as-functions.md,4135,unknown,1
.claude/skills/vue-debug-guides/reference/rendering-resolve-component-for-string-names.md,.claude,rendering-resolve-component-for-string-names.md,5737,unknown,1
.claude/skills/vue-debug-guides/reference/select-initial-value-ios-bug.md,.claude,select-initial-value-ios-bug.md,3123,unknown,1
.claude/skills/vue-debug-guides/reference/self-referencing-component-name.md,.claude,self-referencing-component-name.md,3734,unknown,1
.claude/skills/vue-debug-guides/reference/sfc-named-exports-forbidden.md,.claude,sfc-named-exports-forbidden.md,4423,unknown,1
.claude/skills/vue-debug-guides/reference/sfc-scoped-css-child-component-styling.md,.claude,sfc-scoped-css-child-component-styling.md,3741,unknown,1
.claude/skills/vue-debug-guides/reference/sfc-scoped-css-dynamic-content.md,.claude,sfc-scoped-css-dynamic-content.md,4462,unknown,1
.claude/skills/vue-debug-guides/reference/sfc-scoped-css-slot-content.md,.claude,sfc-scoped-css-slot-content.md,4684,unknown,1
.claude/skills/vue-debug-guides/reference/sfc-script-setup-reactivity.md,.claude,sfc-script-setup-reactivity.md,5059,unknown,1
.claude/skills/vue-debug-guides/reference/slot-forwarding-to-child-components.md,.claude,slot-forwarding-to-child-components.md,4019,unknown,1
.claude/skills/vue-debug-guides/reference/slot-implicit-default-content.md,.claude,slot-implicit-default-content.md,3468,unknown,1
.claude/skills/vue-debug-guides/reference/slot-name-reserved-prop.md,.claude,slot-name-reserved-prop.md,2781,unknown,1
.claude/skills/vue-debug-guides/reference/slot-named-scoped-explicit-default.md,.claude,slot-named-scoped-explicit-default.md,3007,unknown,1
.claude/skills/vue-debug-guides/reference/slot-render-scope-parent-only.md,.claude,slot-render-scope-parent-only.md,3652,unknown,1
.claude/skills/vue-debug-guides/reference/slot-v-slot-on-components-or-templates-only.md,.claude,slot-v-slot-on-components-or-templates-only.md,3081,unknown,1
.claude/skills/vue-debug-guides/reference/ssr-hydration-mismatch-causes.md,.claude,ssr-hydration-mismatch-causes.md,6945,unknown,1
.claude/skills/vue-debug-guides/reference/ssr-platform-specific-apis.md,.claude,ssr-platform-specific-apis.md,6925,unknown,1
.claude/skills/vue-debug-guides/reference/state-ssr-cross-request-pollution.md,.claude,state-ssr-cross-request-pollution.md,7102,unknown,1
.claude/skills/vue-debug-guides/reference/suspense-no-builtin-error-handling.md,.claude,suspense-no-builtin-error-handling.md,3010,unknown,1
.claude/skills/vue-debug-guides/reference/suspense-ssr-hydration-issues.md,.claude,suspense-ssr-hydration-issues.md,4301,unknown,1
.claude/skills/vue-debug-guides/reference/tailwind-dynamic-class-generation.md,.claude,tailwind-dynamic-class-generation.md,3157,unknown,1
.claude/skills/vue-debug-guides/reference/teleport-scoped-styles-limitation.md,.claude,teleport-scoped-styles-limitation.md,3905,unknown,1
.claude/skills/vue-debug-guides/reference/teleport-ssr-hydration.md,.claude,teleport-ssr-hydration.md,3781,unknown,1
.claude/skills/vue-debug-guides/reference/teleport-target-must-exist.md,.claude,teleport-target-must-exist.md,3304,unknown,1
.claude/skills/vue-debug-guides/reference/template-expressions-restrictions.md,.claude,template-expressions-restrictions.md,3443,unknown,1
.claude/skills/vue-debug-guides/reference/template-functions-no-side-effects.md,.claude,template-functions-no-side-effects.md,5193,unknown,1
.claude/skills/vue-debug-guides/reference/template-ref-null-with-v-if.md,.claude,template-ref-null-with-v-if.md,3023,unknown,1
.claude/skills/vue-debug-guides/reference/template-ref-unwrapping-top-level.md,.claude,template-ref-unwrapping-top-level.md,3135,unknown,1
.claude/skills/vue-debug-guides/reference/template-ref-v-for-order.md,.claude,template-ref-v-for-order.md,4547,unknown,1
.claude/skills/vue-debug-guides/reference/textarea-no-interpolation.md,.claude,textarea-no-interpolation.md,2298,unknown,1
.claude/skills/vue-debug-guides/reference/transition-group-flip-inline-elements.md,.claude,transition-group-flip-inline-elements.md,4021,unknown,1
.claude/skills/vue-debug-guides/reference/transition-group-move-animation-position-absolute.md,.claude,transition-group-move-animation-position-absolute.md,3747,unknown,1
.claude/skills/vue-debug-guides/reference/transition-group-no-default-wrapper-vue3.md,.claude,transition-group-no-default-wrapper-vueN.md,4003,unknown,1
.claude/skills/vue-debug-guides/reference/transition-js-hooks-done-callback.md,.claude,transition-js-hooks-done-callback.md,6164,unknown,1
.claude/skills/vue-debug-guides/reference/transition-nested-duration.md,.claude,transition-nested-duration.md,4997,unknown,1
.claude/skills/vue-debug-guides/reference/transition-reusable-scoped-style.md,.claude,transition-reusable-scoped-style.md,5290,unknown,1
.claude/skills/vue-debug-guides/reference/transition-router-view-appear.md,.claude,transition-router-view-appear.md,4930,unknown,1
.claude/skills/vue-debug-guides/reference/transition-type-when-mixed.md,.claude,transition-type-when-mixed.md,4419,unknown,1
.claude/skills/vue-debug-guides/reference/transition-unmount-hook-timing.md,.claude,transition-unmount-hook-timing.md,4309,unknown,1
.claude/skills/vue-debug-guides/reference/ts-defineprops-boolean-default-false.md,.claude,ts-defineprops-boolean-default-false.md,5532,unknown,1
.claude/skills/vue-debug-guides/reference/ts-defineprops-imported-types-limitations.md,.claude,ts-defineprops-imported-types-limitations.md,6017,unknown,1
.claude/skills/vue-debug-guides/reference/ts-event-handler-explicit-typing.md,.claude,ts-event-handler-explicit-typing.md,5945,unknown,1
.claude/skills/vue-debug-guides/reference/ts-reactive-no-generic-argument.md,.claude,ts-reactive-no-generic-argument.md,4845,unknown,1
.claude/skills/vue-debug-guides/reference/ts-shallowref-for-dynamic-components.md,.claude,ts-shallowref-for-dynamic-components.md,6081,unknown,1
.claude/skills/vue-debug-guides/reference/ts-template-ref-null-handling.md,.claude,ts-template-ref-null-handling.md,5354,unknown,1
.claude/skills/vue-debug-guides/reference/ts-template-type-casting.md,.claude,ts-template-type-casting.md,5096,unknown,1
.claude/skills/vue-debug-guides/reference/ts-withdefaults-mutable-factory-function.md,.claude,ts-withdefaults-mutable-factory-function.md,4641,unknown,1
.claude/skills/vue-debug-guides/reference/undeclared-emits-double-firing.md,.claude,undeclared-emits-double-firing.md,4973,unknown,1
.claude/skills/vue-debug-guides/reference/use-template-ref-vue35.md,.claude,use-template-ref-vueN.md,4285,unknown,1
.claude/skills/vue-debug-guides/reference/v-else-must-follow-v-if.md,.claude,v-else-must-follow-v-if.md,3962,unknown,1
.claude/skills/vue-debug-guides/reference/v-for-component-props.md,.claude,v-for-component-props.md,2621,unknown,1
.claude/skills/vue-debug-guides/reference/v-for-computed-reverse-sort.md,.claude,v-for-computed-reverse-sort.md,2843,unknown,1
.claude/skills/vue-debug-guides/reference/v-for-key-attribute.md,.claude,v-for-key-attribute.md,3244,unknown,1
.claude/skills/vue-debug-guides/reference/v-for-range-starts-at-one.md,.claude,v-for-range-starts-at-one.md,2264,unknown,1
.claude/skills/vue-debug-guides/reference/v-if-null-check-order.md,.claude,v-if-null-check-order.md,4305,unknown,1
.claude/skills/vue-debug-guides/reference/v-model-ignores-html-attributes.md,.claude,v-model-ignores-html-attributes.md,2519,unknown,1
.claude/skills/vue-debug-guides/reference/v-model-ime-composition.md,.claude,v-model-ime-composition.md,2897,unknown,1
.claude/skills/vue-debug-guides/reference/v-model-number-modifier-behavior.md,.claude,v-model-number-modifier-behavior.md,3693,unknown,1
.claude/skills/vue-debug-guides/reference/v-show-template-limitation.md,.claude,v-show-template-limitation.md,3635,unknown,1
.claude/skills/vue-debug-guides/reference/watch-async-cleanup.md,.claude,watch-async-cleanup.md,4434,unknown,1
.claude/skills/vue-debug-guides/reference/watch-async-creation-memory-leak.md,.claude,watch-async-creation-memory-leak.md,4133,unknown,1
.claude/skills/vue-debug-guides/reference/watch-deep-same-object-reference.md,.claude,watch-deep-same-object-reference.md,4444,unknown,1
.claude/skills/vue-debug-guides/reference/watch-flush-timing.md,.claude,watch-flush-timing.md,5038,unknown,1
.claude/skills/vue-debug-guides/reference/watch-reactive-property-getter.md,.claude,watch-reactive-property-getter.md,3017,unknown,1
.claude/skills/vue-debug-guides/reference/watcheffect-async-dependency-tracking.md,.claude,watcheffect-async-dependency-tracking.md,4645,unknown,1
.claude/skills/vue-debug-guides/reference/watcheffect-flush-post-for-refs.md,.claude,watcheffect-flush-post-for-refs.md,4276,unknown,1
.claude/skills/vue-frontend/SKILL.md,.claude,SKILL.md,25414,unknown,70
.claude/skills/vue-pinia-best-practices/SKILL.md,.claude,SKILL.md,1170,unknown,70
.claude/skills/vue-pinia-best-practices/reference/pinia-no-active-pinia-error.md,.claude,pinia-no-active-pinia-error.md,6407,unknown,1
.claude/skills/vue-pinia-best-practices/reference/pinia-setup-store-return-all-state.md,.claude,pinia-setup-store-return-all-state.md,5935,unknown,1
.claude/skills/vue-pinia-best-practices/reference/pinia-store-destructuring-breaks-reactivity.md,.claude,pinia-store-destructuring-breaks-reactivity.md,5192,unknown,1
.claude/skills/vue-pinia-best-practices/reference/state-url-for-ephemeral-filters.md,.claude,state-url-for-ephemeral-filters.md,7225,unknown,1
.claude/skills/vue-pinia-best-practices/reference/state-use-pinia-for-large-apps.md,.claude,state-use-pinia-for-large-apps.md,6390,unknown,1
.claude/skills/vue-pinia-best-practices/reference/store-method-binding-parentheses.md,.claude,store-method-binding-parentheses.md,5309,unknown,1
.claude/skills/vue-router-best-practices/SKILL.md,.claude,SKILL.md,1492,unknown,70
.claude/skills/vue-router-best-practices/reference/router-beforeenter-no-param-trigger.md,.claude,router-beforeenter-no-param-trigger.md,4916,unknown,1
.claude/skills/vue-router-best-practices/reference/router-beforerouteenter-no-this.md,.claude,router-beforerouteenter-no-this.md,5022,unknown,1
.claude/skills/vue-router-best-practices/reference/router-guard-async-await-pattern.md,.claude,router-guard-async-await-pattern.md,5899,unknown,1
.claude/skills/vue-router-best-practices/reference/router-navigation-guard-infinite-loop.md,.claude,router-navigation-guard-infinite-loop.md,5491,unknown,1
.claude/skills/vue-router-best-practices/reference/router-navigation-guard-next-deprecated.md,.claude,router-navigation-guard-next-deprecated.md,4277,unknown,1
.claude/skills/vue-router-best-practices/reference/router-param-change-no-lifecycle.md,.claude,router-param-change-no-lifecycle.md,5061,unknown,1
.claude/skills/vue-router-best-practices/reference/router-simple-routing-cleanup.md,.claude,router-simple-routing-cleanup.md,5349,unknown,1
.claude/skills/vue-router-best-practices/reference/router-use-vue-router-for-production.md,.claude,router-use-vue-router-for-production.md,5323,unknown,1
.claude/skills/vue-testing-best-practices/SKILL.md,.claude,SKILL.md,2347,unknown,70
.claude/skills/vue-testing-best-practices/reference/async-component-testing.md,.claude,async-component-testing.md,7306,unknown,1
.claude/skills/vue-testing-best-practices/reference/teleport-testing-complexity.md,.claude,teleport-testing-complexity.md,4136,unknown,1
.claude/skills/vue-testing-best-practices/reference/testing-async-await-flushpromises.md,.claude,testing-async-await-flushpromises.md,5254,unknown,1
.claude/skills/vue-testing-best-practices/reference/testing-browser-vs-node-runners.md,.claude,testing-browser-vs-node-runners.md,5623,unknown,1
.claude/skills/vue-testing-best-practices/reference/testing-component-blackbox-approach.md,.claude,testing-component-blackbox-approach.md,4753,unknown,1
.claude/skills/vue-testing-best-practices/reference/testing-composables-helper-wrapper.md,.claude,testing-composables-helper-wrapper.md,6119,unknown,1
.claude/skills/vue-testing-best-practices/reference/testing-e2e-playwright-recommended.md,.claude,testing-eNe-playwright-recommended.md,6581,unknown,1
.claude/skills/vue-testing-best-practices/reference/testing-no-snapshot-only.md,.claude,testing-no-snapshot-only.md,6283,unknown,1
.claude/skills/vue-testing-best-practices/reference/testing-pinia-store-setup.md,.claude,testing-pinia-store-setup.md,6249,unknown,1
.claude/skills/vue-testing-best-practices/reference/testing-suspense-async-components.md,.claude,testing-suspense-async-components.md,6448,unknown,1
.claude/skills/vue-testing-best-practices/reference/testing-vitest-recommended-for-vue.md,.claude,testing-vitest-recommended-for-vue.md,5039,unknown,1
.claude/skills/watcher-runtime-state/SKILL.md,.claude,SKILL.md,8757,unknown,70
.claude/skills/watcher-runtime-state/scripts/write_runtime_state.py,.claude,write_runtime_state.py,11474,unknown,7
.claude/skills/writing-plans/SKILL.md,.claude,SKILL.md,9408,unknown,70
.claude/skills/writing-plans/plan-document-reviewer-prompt.md,.claude,plan-document-reviewer-prompt.md,1713,unknown,0
.claude/skills/writing-skills/SKILL.md,.claude,SKILL.md,26360,unknown,69
.claude/skills/writing-skills/anthropic-best-practices.md,.claude,anthropic-best-practices.md,46197,unknown,1
.claude/skills/writing-skills/examples/CLAUDE_MD_TESTING.md,.claude,CLAUDE_MD_TESTING.md,5423,unknown,1
.claude/skills/writing-skills/graphviz-conventions.dot,.claude,graphviz-conventions.dot,5970,unknown,1
.claude/skills/writing-skills/persuasion-principles.md,.claude,persuasion-principles.md,5901,unknown,2
.claude/skills/writing-skills/render-graphs.js,.claude,render-graphs.js,4968,unknown,1
.claude/skills/writing-skills/testing-skills-with-subagents.md,.claude,testing-skills-with-subagents.md,12558,unknown,1
.github/ISSUE_TEMPLATE/bug.yml,.github,bug.yml,1215,unknown,1
.github/ISSUE_TEMPLATE/question.yml,.github,question.yml,667,unknown,1
.github/PULL_REQUEST_TEMPLATE.md,.github,PULL_REQUEST_TEMPLATE.md,594,unknown,2
.github/workflows/docs.yml,.github,docs.yml,1980,unknown,13
.github/workflows/frontend.yml,.github,frontend.yml,3931,unknown,18
.github/workflows/python.yml,.github,python.yml,8385,unknown,17
.gitignore,.gitignore,.gitignore,4095,unknown,20
.importlinter,.importlinter,.importlinter,1418,unknown,28
CLAUDE.md,CLAUDE.md,CLAUDE.md,19397,unknown,277
CONTRIBUTING.md,CONTRIBUTING.md,CONTRIBUTING.md,1917,unknown,9
LICENSE,LICENSE,LICENSE,11359,unknown,7
README.md,README.md,README.md,2197,unknown,108
SECURITY.md,SECURITY.md,SECURITY.md,1925,unknown,12
alembic.ini,alembic.ini,alembic.ini,1054,unknown,8
backend/migrations/env.py,backend,env.py,1982,unknown,5
backend/migrations/script.py.mako,backend,script.py.mako,616,unknown,0
backend/migrations/versions/06e5a5425a8b_rating_versions.py,backend,NeNaNaNb_rating_versions.py,2374,unknown,0
backend/migrations/versions/15f000d3ab7d_governance_approval_requests_decisions_.py,backend,NfNdNabNd_governance_approval_requests_decisions_.py,3588,unknown,0
backend/migrations/versions/1c5e7a3245b8_interval_for_index.py,backend,NcNeNaNbN_interval_for_index.py,1218,unknown,0
backend/migrations/versions/2057e7372a9a_dataset_version_envelope.py,backend,NeNaNa_dataset_version_envelope.py,7471,unknown,1
backend/migrations/versions/2326971b0a0f_jobs_last_progress_timestamp_for_stall_.py,backend,NbNaNf_jobs_last_progress_timestamp_for_stall_.py,835,unknown,0
backend/migrations/versions/2b2e2a481fb1_metric_certify_job_kind.py,backend,NbNeNaNfbN_metric_certify_job_kind.py,1319,unknown,1
backend/migrations/versions/3ab4db71d0e8_modelling_factors_and_models.py,backend,NabNdbNdNeN_modelling_factors_and_models.py,3852,unknown,0
backend/migrations/versions/3e8d06eedb28_data_validation_reports_profiles_rules_.py,backend,NeNdNeedbN_data_validation_reports_profiles_rules_.py,6762,unknown,0
backend/migrations/versions/3fc32ae3c77c_data_sources_datasets_and_versions.py,backend,NfcNaeNcNc_data_sources_datasets_and_versions.py,4554,unknown,0
backend/migrations/versions/45172b9caf46_job_logs.py,backend,NbNcafN_job_logs.py,1528,unknown,0
backend/migrations/versions/55b2bea92837_data_dataset_metadata_and_data_.py,backend,NbNbeaN_data_dataset_metadata_and_data_.py,2609,unknown,0
backend/migrations/versions/57547846f0a3_workspaces_table.py,backend,NfNaN_workspaces_table.py,5350,unknown,1
backend/migrations/versions/5bfde19b6085_data_reference_tables_and_subject_purges.py,backend,NbfdeNbN_data_reference_tables_and_subject_purges.py,5119,unknown,0
backend/migrations/versions/61981ea8f274_custom_metrics.py,backend,NeaNfN_custom_metrics.py,10999,unknown,0
backend/migrations/versions/6db3b9464e98_identity_users_service_accounts_api_keys.py,backend,NdbNbNeN_identity_users_service_accounts_api_keys.py,3419,unknown,0
backend/migrations/versions/6e97fcd3606e_rating_version_43_fields.py,backend,NeNfcdNe_rating_version_N_fields.py,2089,unknown,0
backend/migrations/versions/7c1a9e40b3d2_validation_rule_catalogue.py,backend,NcNaNeNbNdN_validation_rule_catalogue.py,5003,unknown,0
backend/migrations/versions/7e259250c53b_governance_roles_and_scoped_assignments.py,backend,NeNcNb_governance_roles_and_scoped_assignments.py,2880,unknown,0
backend/migrations/versions/82edffbe1dce_dataset_owner.py,backend,NedffbeNdce_dataset_owner.py,2390,unknown,5
backend/migrations/versions/835988d1de4c_scoring_traces_row_plus_blob_body.py,backend,NdNdeNc_scoring_traces_row_plus_blob_body.py,3440,unknown,1
backend/migrations/versions/902093cc0437_data_ingestion_runs.py,backend,NccN_data_ingestion_runs.py,2654,unknown,0
backend/migrations/versions/9e4c7b21fa08_diagnostics_id_immutable.py,backend,NeNcNbNfaN_diagnostics_id_immutable.py,5630,unknown,0
backend/migrations/versions/a1b2c3d4e5f6_artifact_append_only.py,backend,aNbNcNdNeNfN_artifact_append_only.py,4550,unknown,0
backend/migrations/versions/a1b2c3d4e5f7_model_transparency_artifacts.py,backend,aNbNcNdNeNfN_model_transparency_artifacts.py,2505,unknown,0
backend/migrations/versions/a9c2e5f8b1d4_rate_tables.py,backend,aNcNeNfNbNdN_rate_tables.py,3709,unknown,0
backend/migrations/versions/b1c2d3e4f5a6_peril_structures.py,backend,bNcNdNeNfNaN_peril_structures.py,6805,unknown,0
backend/migrations/versions/b2c3d4e5f6a7_model_fit_immutable.py,backend,bNcNdNeNfNaN_model_fit_immutable.py,3880,unknown,1
backend/migrations/versions/c3d4e5f6a7b8_modelling_bandings_and_groupings.py,backend,cNdNeNfNaNbN_modelling_bandings_and_groupings.py,5581,unknown,0
backend/migrations/versions/c9c2e5f8b1d4_rate_table_version_record_fields.py,backend,cNcNeNfNbNdN_rate_table_version_record_fields.py,2261,unknown,0
backend/migrations/versions/c9d0e1f2a3b4_model_backtests.py,backend,cNdNeNfNaNbN_model_backtests.py,4094,unknown,0
backend/migrations/versions/d0e1f2a3b4c5_custom_objectives.py,backend,dNeNfNaNbNcN_custom_objectives.py,9234,unknown,1
backend/migrations/versions/d3b955a63d6a_scoring_traces_pending_state_for_off_.py,backend,dNbNaNdNa_scoring_traces_pending_state_for_off_.py,5963,unknown,0
backend/migrations/versions/d4e5f6a7b8c9_modelling_diagnostics.py,backend,dNeNfNaNbNcN_modelling_diagnostics.py,3905,unknown,1
backend/migrations/versions/d5e6f7a8b9c0_rate_table_diff_job_kind.py,backend,dNeNfNaNbNcN_rate_table_diff_job_kind.py,1337,unknown,0
backend/migrations/versions/df53696a2682_platform_core_jobs_audit_events_outbox.py,backend,dfNaN_platform_core_jobs_audit_events_outbox.py,11912,unknown,0
backend/migrations/versions/df69eba49586_blob_store_content_addressed_blobs_with_.py,backend,dfNebaN_blob_store_content_addressed_blobs_with_.py,1683,unknown,0
backend/migrations/versions/e1f2a3b4c5d6_artifact_row_triggers.py,backend,eNfNaNbNcNdN_artifact_row_triggers.py,3146,unknown,0
backend/migrations/versions/e5f6a7b8c9d0_model_lifecycle.py,backend,eNfNaNbNcNdN_model_lifecycle.py,3299,unknown,0
backend/migrations/versions/f3407af4e553_identity_workspace_membership.py,backend,fNafNeN_identity_workspace_membership.py,1377,unknown,0
backend/migrations/versions/f6a7b8c9d0e1_model_comparisons.py,backend,fNaNbNcNdNeN_model_comparisons.py,2796,unknown,0
backend/migrations/versions/f8b41b43ae62_workspace_settings.py,backend,fNbNbNaeN_workspace_settings.py,1314,unknown,0
backend/migrations/versions/f9dffcef4ef2_rating_algorithms.py,backend,fNdffcefNefN_rating_algorithms.py,1888,unknown,0
backend/migrations/versions/fd8546e9bba3_data_named_dataset_splits.py,backend,fdNeNbbaN_data_named_dataset_splits.py,1571,unknown,0
backend/pyproject.toml,backend,pyproject.toml,1051,unknown,38
backend/src/app/__init__.py,backend,__init__.py,437,unknown,25
backend/src/app/api/__init__.py,backend,__init__.py,94,unknown,25
backend/src/app/api/approvals.py,backend,approvals.py,20075,unknown,26
backend/src/app/api/audit.py,backend,audit.py,10509,unknown,60
backend/src/app/api/auth_config.py,backend,auth_config.py,964,unknown,1
backend/src/app/api/authz.py,backend,authz.py,3248,unknown,2
backend/src/app/api/blobs.py,backend,blobs.py,4515,unknown,16
backend/src/app/api/concurrency.py,backend,concurrency.py,4550,unknown,1
backend/src/app/api/custom_metrics.py,backend,custom_metrics.py,14690,unknown,6
backend/src/app/api/custom_objectives.py,backend,custom_objectives.py,16712,unknown,18
backend/src/app/api/dataset_versions.py,backend,dataset_versions.py,18746,unknown,2
backend/src/app/api/datasets.py,backend,datasets.py,28569,unknown,30
backend/src/app/api/demo.py,backend,demo.py,3129,unknown,25
backend/src/app/api/deps.py,backend,deps.py,14477,unknown,19
backend/src/app/api/health.py,backend,health.py,6958,unknown,4
backend/src/app/api/jobs.py,backend,jobs.py,11280,unknown,38
backend/src/app/api/me.py,backend,me.py,10121,unknown,32
backend/src/app/api/models.py,backend,models.py,46868,unknown,56
backend/src/app/api/pagination.py,backend,pagination.py,3551,unknown,3
backend/src/app/api/peril_structures.py,backend,peril_structures.py,12898,unknown,11
backend/src/app/api/rate_tables.py,backend,rate_tables.py,12387,unknown,11
backend/src/app/api/rating_algorithms.py,backend,rating_algorithms.py,2392,unknown,4
backend/src/app/api/reference_tables.py,backend,reference_tables.py,9724,unknown,0
backend/src/app/api/responses.py,backend,responses.py,6460,unknown,6
backend/src/app/api/score.py,backend,score.py,20525,unknown,26
backend/src/app/api/service_accounts.py,backend,service_accounts.py,11338,unknown,9
backend/src/app/api/settings.py,backend,settings.py,3487,unknown,7
backend/src/app/api/traces.py,backend,traces.py,8634,unknown,8
backend/src/app/api/validation.py,backend,validation.py,15408,unknown,10
backend/src/app/auth/__init__.py,backend,__init__.py,82,unknown,25
backend/src/app/auth/api_keys.py,backend,api_keys.py,4259,unknown,0
backend/src/app/auth/oidc.py,backend,oidc.py,5297,unknown,3
backend/src/app/auth/service.py,backend,service.py,9417,unknown,13
backend/src/app/config.py,backend,config.py,11298,unknown,20
backend/src/app/data/__init__.py,backend,__init__.py,297,unknown,25
backend/src/app/data/formats.py,backend,formats.py,4519,unknown,1
